t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,flags
766525332.995,766525432.995,766525382.1102744,766525333.075,766525432.935,7.119367997240012,0.3267260620628944,1.4665898074314423e-15,6.730556878495624e-17,17.948896394943585,0.04871768979127822,0.051006800169211886,7.225992900979556,0.32488476767978963,1.4885545376017884e-15,6.692626214203666e-17,17.93275617357752,0.047749759439422945,0.049946745399338965,8.30302875419659,0.3056642912445332,1.7104239233644977e-15,6.296684399637384e-17,17.781908645175225,0.03925170202160899,0.04072413352547599,656.0,737.876488014447,76.0,67.52937093969015,88.86835272508274,105.18998165605574,95.71440210125195,0.8892461735445804,556.515625,401.4693298339844,156.52252169991914,176.9196618098707,0.255337085021564,0.0
766525432.995,766525532.995,766525484.7143189,766525433.63,766525532.94,8.391265916829584,0.3464247639915101,1.7286007788668942e-15,7.136350138225108e-17,17.770431290055406,0.04392295599549101,0.0457750267460213,8.455735126609186,0.34537703227367395,1.7418814360814924e-15,7.114766864837683e-17,17.76212157408297,0.04346546296604359,0.0452783511287862,9.532770979826221,0.32737785181719165,1.9637508218442016e-15,6.743983747434148e-17,17.631952101414104,0.036660777274651224,0.03794204775162768,756.0,847.8904224492455,73.0,65.18035733151864,88.9448014898919,101.5309412279424,95.79674016188557,0.8918083897405938,556.9562377929688,401.6322326660156,156.96472458995035,176.91958234444644,0.255331408910039,0.0
766525532.995,766525632.995,766525584.422863,766525532.995,766525632.98,9.363984639032623,0.37015175726219546,1.9289808356407202e-15,7.625126199601226e-17,17.651348268512017,0.04209183689876994,0.04378969774640851,9.703801190693746,0.36495929155362444,1.9989830452829114e-15,7.518161406004663e-17,17.612645274446123,0.0400852991783367,0.04162216774021488,10.78083704391078,0.34799040560476013,2.2208524310456207e-15,7.168602355458059e-17,17.498368796055274,0.03449231807107722,0.03562414557461224,854.0,959.7771864038384,91.0,80.976849777915,89.02622147933667,126.13701600021366,95.88443240968614,0.8900036445870502,557.4036254882812,402.5826110839844,157.42481124926346,176.91959981492,0.2553411248595927,0.0
766525632.995,766525732.995,766525684.7333448,766525633.01,766525732.695,11.501115523933475,0.40047941010413884,2.3692297979302957e-15,8.24987584814526e-17,17.42815008555224,0.03716299841109105,0.03848024837968822,11.814206649752155,0.3960652185570298,2.433726569848944e-15,8.158943502274814e-17,17.398988592231625,0.03580192686697359,0.03702286250019071,12.89124250296919,0.38048948036510577,2.655595955611653e-15,7.838083295521179e-17,17.304263054526192,0.03158206133340613,0.03252831877833984,1024.0,1147.9005084909675,89.0,79.46616723123688,89.04498602261,123.78383741788814,95.90464249556076,0.892274769283335,556.74365234375,403.7657470703125,156.78888162448231,176.91953437119602,0.25541747177749496,0.0
766525732.995,766525832.995,766525787.0255111,766525733.16,766525832.985,16.478760061555043,0.46926409906714267,3.3946245726803386e-15,9.666840440783138e-17,17.037688674358723,0.030486360476924546,0.03136717825340085,16.969734588433163,0.4633538416763127,3.4957653252172314e-15,9.545089138532041e-17,17.005812375301907,0.02924820815672291,0.030057978188803958,18.0467704416502,0.45011692894795824,3.717634710979941e-15,9.27240873632794e-17,16.939001264847615,0.026747895111050468,0.02742352856540009,1428.0,1607.4900517869546,101.0,89.66357648726573,89.07355789693115,139.6682633743946,95.93541542859825,0.888643443957277,555.0741577148438,403.6150207519531,155.11628788107743,176.91952883366375,0.25546372198733885,0.0
766525832.995,766525932.995,766525896.7714429,766525833.015,766525932.975,48.48872864015105,0.7684003856177307,9.988678099871116e-15,1.5829047943725253e-16,15.865898007014001,0.01707074498597727,0.017343436994734063,49.45456812828031,0.761309572629372,1.0187641034425744e-14,1.5682977196165064e-16,15.844483965865955,0.016586610701605053,0.01684393780907989,50.53160398149734,0.7533236915597702,1.0409510420188452e-14,1.5518468046131265e-16,15.821092290261465,0.016066658683502766,0.01630798777000919,3975.0,4499.486114526877,132.0,116.77772842791617,89.04300991859292,181.9037692819462,95.90251416068467,0.8837752457871365,553.4854125976562,403.96075439453125,153.53650854323402,176.91958121889087,0.2555276992849119,0.0
766525932.995,766526032.995,766526003.9284015,766525933.015,766526032.99,635.5783644898751,2.759940300672172,1.3092914308491426e-13,5.685477019384674e-16,13.07207723721492,0.00470450205737194,0.0047249754389397935,654.6228140952063,2.720775254693123,1.348522997036125e-13,5.604797024667834e-16,13.040022158191007,0.004503237927604431,0.004521993535107072,655.6998499484233,2.718543465699983,1.350741690893752e-13,5.600199539341964e-16,13.03823728929558,0.004492176089067712,0.0045108394754134196,51262.0,58175.1626589619,1297.0,1146.0693177409362,88.72224488618977,1785.2233603272261,95.55703872032815,0.8814580710209249,550.9392700195312,402.0045166015625,150.952579709109,176.91992233680455,0.256032471828887,16.0
766526032.995,766526132.995,766526075.2547543,766526032.995,766526132.99,840.4865650739773,3.1575375929513414,1.7314023240523933e-13,6.504527441479763e-16,12.76867306059063,0.004071248110594894,0.0040865717841995775,860.7503652149834,3.121103424755633,1.7731457523428658e-13,6.429473054996604e-16,12.742806960882014,0.0039297875279231675,0.0039440629534972516,861.8274010682004,3.1191550109281163,1.7753644462004927e-13,6.42545932251192e-16,12.741449255012435,0.003922439521348409,0.0039366615151390505,67779.0,76342.5530624143,1363.0,1213.60158397256,88.58218358779354,1890.4178519572558,95.40618768030728,0.888076939338829,556.4154663085938,402.4097595214844,156.43402776086222,176.9199291842839,0.2560063737278811,16.0
766526132.995,766526232.995,766526193.1075466,766526132.995,766526232.99,811.4313345191371,3.112372299619617,1.6715485491094224e-13,6.411486937216411e-16,12.806870563596739,0.00415654524777942,0.004172519003855513,833.5133056438631,3.072048495932075,1.7170374096263578e-13,6.328419901620075e-16,12.777718657491603,0.003994300596719569,0.004009049452543323,834.5903414970801,3.0700681786175203,1.719256103483985e-13,6.324340447952092e-16,12.776316613938537,0.003986588632361787,0.004001280485891101,65545.0,73901.06012349478,1481.0,1316.4839610373479,88.54770592112506,2050.676939308175,95.36905399717007,0.8872105765493625,556.8180541992188,401.04669189453125,156.8215472655183,176.91991035604806,0.2559748354641239,16.0
766526232.995,766526332.995,766526281.6039702,766526232.995,766526332.99,1292.576855141621,4.066688309328659,2.6627083215917394e-13,8.377377917217037e-16,12.301359062032649,0.0034105666431401005,0.0034213138471628213,1373.6416162747773,3.9519267171021397,2.8297017295260414e-13,8.140969037230408e-16,12.235316400316911,0.0031191465781432726,0.0031281332110726368,1374.7186521279943,3.950379539659038,2.831920423383668e-13,8.137781851697619e-16,12.234465437004012,0.00311548791835925,0.0031244534512691047,107627.0,121101.63424883188,5235.0,4645.352801255246,88.09194089377687,7236.030325032205,94.87817872207363,0.889094683386277,556.6732177734375,403.9864196777344,156.72392513375232,176.92020725520166,0.25599869330773334,16.0
766526332.995,766526432.995,766526380.2958057,766526332.995,766526432.99,1129.5311858470059,3.688062410923164,2.326834242844832e-13,7.597408566501717e-16,12.4477544347579,0.003539291271792422,0.003550866423889687,1163.2151694619151,3.6358905941264874,2.396223249091545e-13,7.489934623900564e-16,12.415849857059724,0.0033884197870648336,0.0033990276509978656,1164.2922053151322,3.6342100582080015,2.398441942949172e-13,7.486472719908483e-16,12.414845025095882,0.0033837279186421654,0.003394306380094747,91004.0,102636.99489950038,2218.0,1967.21925949751,88.153982678017,3064.3223080634266,94.9449999480978,0.8869836277572406,555.6724243164062,403.15533447265625,155.70439887229122,176.92002431790866,0.2560446551400602,16.0
766526432.995,766526532.995,766526483.6029454,766526432.995,766526532.99,893.3796059655169,3.2628495244888858,1.8403619882889647e-13,6.721470020447104e-16,12.702409914520905,0.003958161029675722,0.003972643719825086,914.6140925276102,3.225705943778425,1.8841050306068768e-13,6.644954244183555e-16,12.676905278053589,0.0038224911020101615,0.0038359962949279236,915.6911283808272,3.223810578037472,1.886323724464504e-13,6.641049790757192e-16,12.675627483572892,0.0038157635329554296,0.003829221145805306,71503.0,80678.7166299003,1421.0,1261.9946230997614,88.10691086694332,1965.7993167515497,94.8943019198956,0.8866233793396031,555.5165405273438,402.3297424316406,155.5339901030985,176.91991592664465,0.2559400290044817,16.0
766526532.995,766526576.995,766526553.8560846,766526532.995,766526576.99,732.6198496911578,4.445870765559368,1.509196890363785e-13,9.158493777052299e-16,12.917803296711606,0.0065688303320570185,0.006608814551540831,748.0374226560474,4.400878392570217,1.5409570906714575e-13,9.065809488694646e-16,12.895191687001695,0.006368922375060038,0.006406502993419494,749.1144585092644,4.397718128610852,1.5431757845290846e-13,9.059299344938354e-16,12.893629551541562,0.00635523863570242,0.0063926574674813,26055.0,29016.26968714801,459.0,410.16041592706273,38.73409377906055,638.9037248094626,41.718007741919145,0.8981392820184044,562.5642700195312,401.41015625,162.57038607210256,176.9199466660472,0.255816477128257,16.0
