t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,flags
995690521.995,995690541.995,995690531.8995932,995690521.995,995690541.875,23.52629590370467,1.4556624759208938,4.846416956163162e-15,2.9986647003970413e-16,16.651116112278096,0.06518231347900993,0.06934689371179203,21.676513510185885,1.5043895475232394,4.465361783098292e-15,3.099042467897873e-16,16.740026423075285,0.07285229995920872,0.07809450607048163,25.350735761048558,1.4059497260535145,5.2222515667760025e-15,2.89625643567024e-16,16.57002357876287,0.058604363103953006,0.0619490196318786,295.0,325.11840380449274,14.0,12.710077380542364,12.82481135336662,23.39809699599844,47.12120723765586,0.9075368741968324,106.75944519042969,344.2676696777344,298.4897244934484,301.56405009086444,44.45664814219288,32.0
995690541.995,995690561.995,995690552.1010705,995690542.04,995690561.985,24.336995037790015,1.5579669888294194,5.013420977784743e-15,3.209411996988604e-16,16.614332616114446,0.067370812334552,0.07182941046929514,24.065663689609682,1.5647391615026756,4.957526720059594e-15,3.2233626726955116e-16,16.62650539181669,0.06839397269284575,0.0729937007708763,27.739885940472355,1.4703878991805397,5.714416503737305e-15,3.028999072311912e-16,16.472238322425515,0.05607739343630769,0.059132241705601274,327.0,355.91435296083625,26.0,23.716823112223285,12.830418759637327,43.66051527477468,47.14181009454532,0.9189093676529932,108.56890106201172,343.4253234863281,296.8716548457096,301.5640500551284,44.456762724435166,32.0
995690561.995,995690581.995,995690572.0806549,995690562.05,995690581.96,25.67027459258208,1.575540523073298,5.288076566071908e-15,3.2456134775309936e-16,16.55642371423828,0.06467322739832682,0.06877094223383295,25.113994334973512,1.589215858860741,5.173482833004543e-15,3.2737846692531265e-16,16.580210520121444,0.06661920589832349,0.07097562354687525,28.78821658583618,1.4965791787058669,5.9303726166822535e-15,3.082953108134086e-16,16.431963096481464,0.05502471948608445,0.05796292184209051,336.0,370.0241973886173,24.0,21.76963024806196,12.85332129850202,40.07591022938679,47.22595911244323,0.9081155528748588,109.43617248535156,341.4322204589844,296.40769669549303,301.56410304631544,44.456792851977674,32.0
995690581.995,995690601.995,995690591.3623867,995690582.075,995690601.99,25.276386888698656,1.5785315539819897,5.2069356990719234e-15,3.251775001202899e-16,16.573212514507162,0.06577210895328989,0.07001487557765884,24.991062257758717,1.5855414987672518,5.148158825098296e-15,3.2662154874605386e-16,16.585538208935752,0.06678691229981837,0.07116602014855644,28.66528450862139,1.492756757374031,5.905048608776006e-15,3.0750789201905037e-16,16.436609358523093,0.05511718634882712,0.05806553905056688,331.0,368.75203148638866,26.0,23.681230847856263,12.86406319726157,43.59499315173539,47.26542723588208,0.8978614552607465,107.42088317871094,340.59332275390625,298.5493140192204,301.56410753140784,44.456673827533834,32.0
995690601.995,995690621.995,995690604.0297858,995690602.015,995690605.965,25.40194811834725,3.655672762626827,5.232801312379533e-15,7.530685891011263e-16,16.567832438311896,0.14598257122084135,0.16870535455091584,26.24831571539472,3.6104781511644597,5.4071530373713125e-15,7.437584991398787e-16,16.532246397214386,0.13992704871458983,0.160666254398663,29.922537966257394,3.4073381408412113,6.1640428210490234e-15,7.019116570132895e-16,16.390003933269327,0.11708818155931056,0.13125880567402248,70.0,77.11988691539139,7.0,6.328936238677016,2.5773177062171935,11.650996257564506,9.469638063725558,0.9079474810610192,105.78923034667969,340.967529296875,300.07467333534566,301.5642423877429,44.45653548221143,36.0
995690621.995,995690641.995,995690641.0846297,995690640.025,995690641.905,17.786749260503015,4.670094812204599,3.664070347663621e-15,9.620395313141474e-16,16.95475854283507,0.2531303516211487,0.3306837636061175,19.29590534502805,4.543201708257077,3.974956501075778e-15,9.358995519009577e-16,16.866337099854317,0.22956205962487886,0.2914838549649268,22.970127595890723,4.218335900632584,4.7318462847534885e-15,8.689771955303123e-16,16.67709148088081,0.1830531432996878,0.22030159413469264,27.0,29.651351769731573,4.0,3.6346421299079354,1.2908657840906421,6.6910457391486995,4.742927786783128,0.910697636259279,111.07208251953125,330.1266784667969,297.2568292935975,301.56384628533334,44.45669085893704,36.0
995690641.995,995690661.995,995690652.2889647,995690642.05,995690661.975,28.46552305700079,1.6143708215632544,5.8638977497421625e-15,3.325603892420304e-16,16.444202078930036,0.05989282827398412,0.06339060391813334,27.375203893066473,1.6403293102662289,5.639292001971693e-15,3.379078379148431e-16,16.486606593685142,0.06318298312826442,0.06708826609967744,31.049426143929146,1.5511191482234532,6.396181785649404e-15,3.1953054453403134e-16,16.349866055129777,0.05292821598922259,0.05564121708769676,367.0,400.6976889346729,20.0,18.113698639437846,12.905156026950218,33.345672495328756,47.41641142507502,0.9160302542145838,113.54248809814453,330.4005432128906,294.7914356117938,301.56411383032156,44.45651899183243,0.0
995690661.995,995690681.995,995690671.5967618,995690662.05,995690681.99,25.254244572558747,1.4944553914419376,5.202374381947101e-15,3.0785781063703914e-16,16.574164044901057,0.062420743300641846,0.06622949794177657,23.379577732942362,1.5422404789530388,4.8161930129861266e-15,3.17701538664326e-16,16.657908342634883,0.06935765214802814,0.0740924539683867,27.05379998380504,1.447101291158224,5.5730827966638375e-15,2.981028659785941e-16,16.499429312891607,0.056575797347470314,0.05968670891701322,315.0,349.5092608815978,14.0,12.628835150231474,12.919045054329567,23.248537435653393,47.467442798515066,0.9014081870659483,115.42036437988281,329.3885498046875,293.20904813522344,301.5641887535683,44.45662269405841,0.0
995690681.995,995690701.995,995690691.9543343,995690682.055,995690701.99,27.2722145414851,1.6259673183031296,5.61807619554593e-15,3.3494926757044467e-16,16.490698988286955,0.06287528781673046,0.06674145061800729,27.079703899356904,1.6305324036238775,5.5784190032675224e-15,3.3588967514651877e-16,16.498390221789464,0.06348213934719382,0.06742565737222961,30.753926150219574,1.5410718390945908,6.335308786945232e-15,3.1746079885348567e-16,16.360248582117254,0.053086736717268934,0.05581643583832019,353.0,398.24961580576917,27.0,24.491492491631483,12.949553623185954,45.086611177776135,47.57953806104918,0.8866581911315093,114.95892333984375,327.42681884765625,294.1348024395481,301.564282475221,44.45657048331105,0.0
995690701.995,995690721.995,995690711.8325,995690702.01,995690721.81,23.469128685147183,1.5400887452392473,4.83464050914032e-15,3.1725828151928493e-16,16.65375758429675,0.06900784011418537,0.07369336933288295,23.412918748374096,1.5414977710726698,4.823061262165064e-15,3.1754854084096997e-16,16.656361105090152,0.06922965436558925,0.07394639518573598,27.08714099923677,1.4465108522228471,5.579951045842774e-15,2.979812355579065e-16,16.498092078943458,0.05648547386281777,0.059586185436465655,316.0,350.6573483703524,28.0,25.442364734776614,12.945528226114112,46.83708053447513,47.564747857559254,0.9012691384910596,112.65939331054688,326.5616455078125,296.5768301185768,301.56418420677534,44.456683348506644,0.0
995690721.995,995690741.995,995690724.5156963,995690722.1,995690726.865,24.830155088618262,2.9923648516415255,5.115011948255362e-15,6.164271594381543e-16,16.59255141960727,0.12354257546078884,0.13942685525157472,23.209308461385614,3.0750289117189085,4.7811175430454365e-15,6.334559558140952e-16,16.66584449869632,0.1350870810693401,0.15431526586175082,26.883530712248287,2.8842416792080106,5.5380073267231475e-15,5.941537859168501e-16,16.506284235980914,0.11065007685574102,0.12321982365683226,79.0,86.87789994881565,4.0,3.6046165176146876,3.2316402513764158,6.635771316517947,11.873764518390669,0.909388269462095,111.24274444580078,326.9268798828125,297.85975478210213,301.5643151385696,44.4567185906557,36.0
995690741.995,995690761.995,995690761.0293751,995690760.02,995690761.99,22.609137461056733,5.004824730805761,4.6574823169776866e-15,1.0309938945459868e-15,16.694290014199492,0.21711182893280778,0.27166229843748013,23.89138448420702,4.9051700368032884,4.921625203746646e-15,1.0104650275814774e-15,16.63439670636731,0.20274802628381394,0.2495073389374518,27.56560673506969,4.607692845997963,5.678514987424356e-15,9.491847262755805e-16,16.47908111001213,0.16782011728466273,0.19858783350682074,32.0,35.79052511403496,4.0,3.495751802201248,1.2983761053407656,6.435361272234116,4.770522376231459,0.8941466925411902,123.98854064941406,320.4454650878906,287.2477149046136,301.564204266875,44.45645093625001,4.0
995690761.995,995690781.995,995690772.0591395,995690762.025,995690781.96,23.62685946943239,1.507025670349334,4.867133050703072e-15,3.104472880919628e-16,16.64648500460919,0.06713406973893754,0.07156034663152155,22.863180318425123,1.5264415879132847,4.709815145595575e-15,3.144469671101366e-16,16.682158396064146,0.0701710656406398,0.07502150571567867,26.537402569287792,1.4306136181254268,5.466704929273285e-15,2.947064053338379e-16,16.520353968282322,0.05700812407397038,0.060168101982895905,308.0,344.09005108987833,23.0,20.50007242819673,12.966229463922737,37.738769697362166,47.64080880613611,0.8951866138397103,123.94795989990234,321.1683044433594,287.0873822858831,301.56446012455194,44.4566407444487,0.0
995690781.995,995690801.995,995690791.5274516,995690782.09,995690801.945,23.305138603097348,1.5121701002751997,4.8008585522380536e-15,3.1150704065669115e-16,16.661370774589553,0.06825748193550751,0.07283824747866774,22.826922383128863,1.524296789930258,4.702346010924546e-15,3.1400513872563316e-16,16.68388159470004,0.07018336862567764,0.07503556919560239,26.501144633991537,1.4284846291682187,5.459235794602256e-15,2.9426783360865303e-16,16.521838419168294,0.057001346495230365,0.06016055206555748,310.0,344.1740492590616,25.0,22.5469985464104,12.987139008992418,41.506974596800966,47.717635121886545,0.900897589639574,124.94096374511719,320.547607421875,286.3043068342728,301.5640866592903,44.45664448422387,0.0
995690801.995,995690821.995,995690812.0772455,995690802.0,995690821.98,25.353681851424998,1.5754168479153494,5.22285846139355e-15,3.24535870670562e-16,16.56989740920454,0.06545195440678597,0.06965218364333836,25.112997211038756,1.581289974452471,5.173277425473984e-15,3.2574573473720903e-16,16.58025362895689,0.0662994500386418,0.07061277956586309,28.78721946190143,1.489112381544554,5.930167209151694e-15,3.067571505981781e-16,16.432000703267658,0.054758844947176755,0.05766796420899922,334.0,373.7184061906175,27.0,24.213314104380405,12.982094595319174,44.574510055791194,47.69910082492575,0.8939037612090891,124.4671630859375,318.5452880859375,287.3207516190125,301.56425158866466,44.45647672192515,0.0
995690821.995,995690841.995,995690832.0084153,995690822.03,995690841.98,28.007653541135756,1.6205167311968984,5.7695766294739654e-15,3.3382644662656107e-16,16.46180818624377,0.061070265908639954,0.06471114183477766,27.37211116132602,1.6355548717699275,5.63865489923316e-15,3.369243035846051e-16,16.486729262379395,0.06301122918744184,0.06689464970180481,31.046333412188694,1.5465962189162783,6.395544682910871e-15,3.185988210967533e-16,16.349974207146886,0.05278270461532486,0.055480425451772675,366.0,402.96446136073087,24.0,21.424418124787607,12.979454160037085,39.440406093359,47.689399278860336,0.9084209025714904,121.91960144042969,317.7049255371094,290.00204713743346,301.56435674562294,44.45673621764453,0.0
995690841.995,995690861.995,995690845.460135,995690842.005,995690848.985,21.621696338278703,2.6463734501729497,4.454069445685412e-15,5.451529307356276e-16,16.742775590774798,0.12536367874507093,0.14175147253242315,23.042984521305463,2.586582345710208,4.7468548113889254e-15,5.328359632163028e-16,16.673653179746278,0.11550634670372162,0.1292736867795874,26.717206772168137,2.425192822087074,5.5037445950666356e-15,4.995897213499372e-16,16.513022370996893,0.09433564311974152,0.10331882437507289,111.0,121.3639086372559,14.0,12.57343254176081,4.542537312084704,23.146546270059673,16.690291667435538,0.9146672472238473,120.5882568359375,318.14654541015625,291.15444397479433,301.56394033463977,44.456730807211706,4.0
995690881.995,995690901.995,995690891.612785,995690882.115,995690901.955,24.262880889253235,1.5013753763399285,4.998153463186166e-15,3.0928332752602527e-16,16.617644084516165,0.06518811011448378,0.06935345501556256,23.10589419585513,1.5307338672613024,4.759814204346156e-15,3.153311766558283e-16,16.67069304916474,0.06964621680479155,0.07442187155139735,26.7801164467178,1.4354277400581665,5.516703988023866e-15,2.956981144519823e-16,16.510468847244205,0.056689924308251705,0.05981374921039162,307.0,348.06652109131215,20.0,17.77220470061058,12.997199686709038,32.7170131988513,47.754600287811705,0.8821586692660146,139.9193572998047,319.78338623046875,272.1702515558907,301.5640871998665,44.4565563969658,0.0
