t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,flags
749646829.995,749646839.995,749646834.8514228,749646829.995,749646839.985,109.52947360567588,3.8779097080359635,2.256307156276923e-14,7.988493998554085e-16,14.981172498819301,0.03777582365996501,0.03913767607975771,110.61704401852167,3.8595835660793014,2.2787111067815462e-14,7.950742146123361e-16,14.970444878037167,0.03723694522543752,0.038559536370875946,112.43493492936717,3.828755289349158,2.3161596595449638e-14,7.887235896059266e-16,14.952746817786297,0.036357076237086616,0.037616839449826855,738.0,862.3574630403638,14.0,12.105111932361998,7.669835568296508,22.284410602757315,13.942924367285812,0.855887477881444,345.0971374511719,278.10174560546875,133.69184246052328,10.205580143905406,40.18648102698063,0.0
749646839.995,749646849.995,749646844.9852319,749646840.01,749646849.945,105.5035760133132,3.8495118758596223,2.1733736658742517e-14,7.929994464270822e-16,15.021832049576172,0.03890967723057237,0.040356084302350936,107.84368724947969,3.809733700760305,2.2215799573392815e-14,7.848051423566228e-16,14.998013179323296,0.037693264233602974,0.03904906299972133,109.66157816032519,3.7785434417012165,2.259028510102699e-14,7.783799489904506e-16,14.979863770985688,0.0367804794376454,0.03807027865879853,733.0,842.2870895229905,20.0,17.34834376019004,7.680785774317118,31.936723740349848,13.962830647282566,0.8705618387185337,342.0552062988281,280.3874206542969,132.9088719943236,10.20576775932556,40.186428668348654,0.0
749646849.995,749646859.995,749646854.9047137,749646849.995,749646859.955,114.84760182932153,3.937967282167568,2.3658605976840235e-14,8.11221260126519e-16,14.929695172551714,0.036604379469187265,0.03788164176608433,115.11446882863632,3.933549836598535,2.371358057869908e-14,8.103112663392982e-16,14.92717521530614,0.036480644731554435,0.03774913599242957,116.93235973948183,3.9033252986897247,2.4088066106333255e-14,8.040850115300832e-16,14.910163215005657,0.03565123628428779,0.03686174093747141,786.0,897.4286605984478,10.0,8.691375413539234,7.674767383450263,16.000032011288134,13.951889869227793,0.8758985895319378,340.3499450683594,283.644287109375,130.75465947962735,10.205731554291132,40.18628769795173,0.0
749646859.995,749646869.995,749646864.9449737,749646860.02,749646869.99,108.62238331511475,3.9396824816195033,2.2376210962913638e-14,8.115745912136177e-16,14.990201681145173,0.03868181838215712,0.040111021374265476,112.03618908645815,3.8828028730967508,2.307945495181038e-14,7.998573918579306e-16,14.956604180334988,0.03699066988852451,0.03829551598878744,113.85407999730367,3.8521711443051463,2.3453940479444555e-14,7.935472557268601e-16,14.939128504221433,0.03612732412134001,0.03737094203911262,761.0,873.5465426290843,25.0,21.804576974881588,7.672509783134447,40.14024397648656,13.94778579813335,0.8713118738434706,340.9845886230469,286.4518127441406,127.96878372901226,10.205869302525926,40.18631490083886,0.0
749646869.995,749646879.995,749646874.9922051,749646870.005,749646879.99,112.53763209356603,3.9661747061382653,2.31827522112746e-14,8.170319894644826e-16,14.951755567710634,0.037605858478270804,0.038955263457257416,114.8471533471438,3.928075586603858,2.3658513589511624e-14,8.091835708403947e-16,14.929699412381545,0.03651410281787548,0.03778496269732834,116.6650442579893,3.897824751149231,2.4032999117145793e-14,8.029518987367416e-16,14.912648124667077,0.035682060276167604,0.03689469483811969,780.0,895.8532677431704,20.0,17.216371659618858,7.678849079781854,31.693775100661988,13.959309947889825,0.8708067240566962,343.12628173828125,289.0452575683594,124.68189402228806,10.205816359812014,40.18630941735531,0.0
749646879.995,749646889.995,749646884.9930348,749646879.995,749646889.985,121.59220869342532,4.117325525448234,2.5047994990845616e-14,8.481690582423363e-16,14.867735631528681,0.03615617462228826,0.0374018140280139,124.09667046710629,4.0775451741538475,2.5563914116223896e-14,8.399743058756925e-16,14.84559967633297,0.03510134750025884,0.03627418047777553,125.9145613779518,4.0484253405939565,2.593839964385807e-14,8.339756201623551e-16,14.829810107605354,0.03435931620520449,0.035482289039640236,832.0,967.341109826334,21.0,18.038131382356436,7.682519791517295,33.20656004479253,13.965982901390017,0.8606890635928525,346.3311767578125,290.36151123046875,122.06940979568876,10.205765360738138,40.186335783278835,0.0
749646889.995,749646899.995,749646894.8729544,749646889.995,749646899.94,112.51552551783983,4.044993807865697,2.3178198256675006e-14,8.332687244203335e-16,14.951968867625741,0.038347551948769265,0.03975170981617637,117.30700481764035,3.9671719196554,2.416524299243391e-14,8.172374154490123e-16,14.906690134612768,0.036110972425881016,0.03735344537209251,119.12489572848585,3.9372437526064594,2.4539728520068085e-14,8.110722130369307e-16,14.889993666242132,0.03530481921421824,0.03649151985423238,792.0,915.4201375962682,32.0,27.589616558857493,7.684540934942178,50.78997593789675,13.969657119651627,0.8653473011122363,349.4053039550781,290.3815612792969,120.73121127298681,10.205637041149048,40.18632272271236,0.0
749646899.995,749646909.995,749646904.9729307,749646900.01,749646909.99,117.00128290566171,4.024338208624447,2.410226427856631e-14,8.29013670976636e-16,14.909523440596239,0.036716740987934315,0.03800199521833747,118.88735508133743,3.993716762714994,2.4490795146755512e-14,8.2270565311928875e-16,14.892160836759295,0.035873313976082954,0.03709920726424798,120.70524599218295,3.9639784082112515,2.4865280674389687e-14,8.165795520915178e-16,14.875684636356718,0.035082780424723126,0.03625435215242945,807.0,927.2348165133493,18.0,15.456027881535027,7.681810420844496,28.453142236462206,13.964693342891515,0.8704655030253093,352.3575439453125,288.59979248046875,121.16026516278947,10.205793485772318,40.18649051472769,0.0
749646909.995,749646919.995,749646914.7676485,749646910.0,749646919.96,114.13085553333948,3.9917022890229577,2.3510956239867932e-14,8.222906715387293e-16,14.936492318045396,0.03732442453211604,0.03865334875719739,116.46584308746641,3.9534562040211467,2.399196367601808e-14,8.1441197802835625e-16,14.914503562854314,0.03624380225424062,0.03749559193855845,118.28373399831192,3.923421823504906,2.4366449203652256e-14,8.082248956420106e-16,14.897687435143592,0.035429026893162074,0.03662423435149975,791.0,908.9082489838582,20.0,17.334523106451346,7.684135580272007,31.911281173239978,13.968920229081053,0.8703648883154913,353.9350891113281,285.1988830566406,123.69831230305512,10.205893420423356,40.186326907303275,0.0
749646919.995,749646929.995,749646924.8491362,749646919.995,749646929.99,120.75712675819221,4.091170627411556,2.4875968112187595e-14,8.427811492467805e-16,14.875218072343351,0.03617463247228159,0.03742156606770308,122.86296825602506,4.057536848673783,2.5309771460741162e-14,8.358525908267992e-16,14.856447491838697,0.03527697131546148,0.03646176899950859,124.68085916687056,4.028276275492433,2.5684256988375334e-14,8.298249127514413e-16,14.84050053423179,0.034523966982350274,0.035657906818734375,822.0,957.9902200382321,19.0,16.376772967026415,7.6835388081186995,30.14815023475317,13.96783536240771,0.8580978393695048,353.754638671875,281.5763244628906,127.133002686507,10.20577388017728,40.18642490808631,0.0
