t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,flags
997187185.995,997187285.995,997187236.4708049,997187185.995,997187285.99,43.16031803199356,1.03892420821041,8.891025514590674e-15,2.1401838689134445e-16,15.992288409565552,0.025825469040148263,0.02645475585296886,61.869352196738895,0.9160912344502049,1.2745086552528211e-14,1.887147942967422e-16,15.60131107809508,0.015958492760503873,0.016196559240261976,63.62608737326957,0.9037004612122319,1.310697399889353e-14,1.8616229500971976e-16,15.570911956189025,0.015312549203807535,0.015531600941343982,4162.0,4957.028629483163,1034.0,866.127728351451,77.90874520386896,1594.4624090106256,136.86503325900188,0.8398627145480525,570.3508911132812,157.33192443847656,296.49151927133136,10.206336834717751,40.18571221246612,32.0
997187285.995,997187385.995,997187335.188537,997187286.025,997187385.985,48.54927062575603,1.0372602416961914,1.0001149748905742e-14,2.136756097894154e-16,15.864543225697293,0.0229525396886352,0.023448256335534268,66.34211344444742,0.9260111855535914,1.3666475369556168e-14,1.9075830422403983e-16,15.525526743458236,0.015050043816009051,0.01526159745012734,68.09884862097809,0.9142933353061653,1.4028362815921486e-14,1.8834442707307004e-16,15.497150577111682,0.014480076984984436,0.014675805920823848,4641.0,5547.642036253017,1037.0,865.1147281362104,81.46454967439855,1592.5975677052963,143.11164005324622,0.8368275049320979,569.8745727539062,156.8993682861328,296.5725671871953,10.206314808488122,40.18571528405788,32.0
997187385.995,997187485.995,997187435.9075058,997187386.035,997187485.965,49.39864454630919,1.037098518964704,1.0176120776539693e-14,2.1364229490672902e-16,15.845712418892022,0.022558477974536473,0.023037141144190088,66.8628536704995,0.9282945950399974,1.3773747856122897e-14,1.9122868657823947e-16,15.517037729734646,0.014970205169269946,0.015179504580459025,68.61958884703017,0.9166353215547356,1.4135635302488216e-14,1.8882687624027554e-16,15.488879721164526,0.014407482931796167,0.014601241102042195,4669.0,5604.063484590831,1022.0,852.7020611006501,81.66856693186631,1569.7469761171058,143.47004434605915,0.8334388165722805,569.8385009765625,156.20469665527344,297.1216356089086,10.206331084906758,40.18573590778131,32.0
997187485.995,997187585.995,997187535.5245423,997187486.04,997187585.96,47.974916934032535,1.0205648680156603,9.882832888410702e-15,2.1023636281122602e-16,15.877464421372967,0.02285450313247317,0.023345948641392056,64.84837112262056,0.9139822351235369,1.3358764451259835e-14,1.882803404354486e-16,15.550252320397014,0.015195686349663617,0.015411383706911863,66.60510629915125,0.9021622300684335,1.3720651897625156e-14,1.858454193940973e-16,15.521231185612749,0.014607525549019229,0.014806738877808812,4545.0,5450.618294808966,990.0,828.1770105370367,81.83484116560031,1524.5985875795448,143.76214414141035,0.8340749599604323,570.107177734375,155.57872009277344,297.78887485640064,10.206303231467027,40.18572851138408,32.0
997187585.995,997187685.995,997187636.0432321,997187586.01,997187685.98,51.26504073613527,1.0376258232031654,1.0560598391643865e-14,2.1375091957985207e-16,15.805446732979034,0.021756310906528853,0.022201200476333227,68.000328757291,0.9340724988600672,1.4008067724001946e-14,1.9241893476517383e-16,15.498722469075133,0.014812488545718594,0.015017370846457823,69.75706393382168,0.9225284260744797,1.4369955170367265e-14,1.9004085577134282e-16,15.471029517729367,0.01426460791896389,0.014454516867608902,4743.0,5717.640846986929,987.0,823.3429402383326,81.96504446361502,1515.699503620567,143.99087685513308,0.829893837300176,570.7467651367188,155.87301635742188,297.91348064006337,10.206265024739134,40.18574284979441,32.0
997187685.995,997187785.995,997187736.6033952,997187685.995,997187785.935,49.97941660829326,1.0283559542179415,1.0295759821308412e-14,2.1184132656889593e-16,15.83302204385714,0.022112941151508636,0.022572690196314582,66.61388337695128,0.9245339517782535,1.3722459975651964e-14,1.9045399406632022e-16,15.521088119054799,0.01496531734500195,0.015174479147493258,68.37061855348195,0.9128804226547361,1.4084347422017281e-14,1.8805336706687563e-16,15.49282622747863,0.014400758563366978,0.014594334693516231,4639.0,5609.333107575496,984.0,819.6331082088225,82.04303582814121,1508.870040111696,144.1278870286619,0.827353309222894,570.7362060546875,156.8264923095703,297.1265839678708,10.206295076083531,40.1857561177721,32.0
997187785.995,997187885.995,997187837.2638923,997187786.055,997187885.98,45.2030955295767,1.0236498925322164,9.3118376790928e-15,2.1087187786163656e-16,15.942079558691615,0.024312854098717196,0.024869786184366305,63.85016053180852,0.9059160586434714,1.3153133069552555e-14,1.8661870808055508e-16,15.567095016244522,0.015296336385560494,0.015514921189097919,65.6068957083392,0.8940256085098764,1.3515020515917874e-14,1.8416927535303453e-16,15.537626277677834,0.014695433042813733,0.014897067888082205,4474.0,5385.165564249039,1089.0,909.7630424196599,82.08231019174008,1674.7910553634647,144.19688168473186,0.8311272404675859,569.7481689453125,157.75636291503906,295.7979387494724,10.20630619391522,40.18578080581149,32.0
997187885.995,997187985.995,997187935.6752697,997187886.005,997187985.975,51.17857071900434,1.0171570087258663,1.0542785568114894e-14,2.0953434379752846e-16,15.807279617415412,0.021367009968768613,0.021795963051804534,66.29297230519671,0.9222073895637493,1.3656352294870523e-14,1.8997472225013235e-16,15.52633127140297,0.014999681463278236,0.01520981170407154,68.04970748172738,0.9105294052536963,1.401823974123584e-14,1.8756905748226143e-16,15.497934343284044,0.014431204970843936,0.014625606029543547,4633.0,5585.532380571982,904.0,752.2294198092904,82.08018207972167,1384.7859773761936,144.19314315548954,0.8298342520585943,568.43359375,157.1929931640625,295.5082368939435,10.2063070880236,40.18577596488601,32.0
997187985.995,997188085.995,997188035.3195572,997187986.015,997188085.955,46.74376729448935,1.0157868271865171,9.629216062664807e-15,2.0925208640042253e-16,15.905690721875114,0.023341380903289632,0.023854224119585155,63.96464002995337,0.9066609992214595,1.3176715846170394e-14,1.8677216583962066e-16,15.565150099559926,0.015281619633119803,0.015499781027305204,65.72137520648404,0.8947810947661342,1.3538603292535712e-14,1.8432490552182363e-16,15.535733394044247,0.014682320631829171,0.01488359333914957,4471.0,5394.853871030518,1022.0,846.2178273410136,82.08674657340805,1557.8100912414113,144.2046752324645,0.8290836130867276,568.1829833984375,156.15916442871094,296.21591617754694,10.20634262611401,40.18576428492358,32.0
997188085.995,997188185.995,997188133.6653963,997188086.0,997188185.985,39.745921127724365,1.0114651586009549,8.187659752311218e-15,2.083618226717967e-16,16.08176858403538,0.027284397872932686,0.02798776441822426,60.11127773564144,0.8803389230674603,1.2382923213542136e-14,1.8134981815189682e-16,15.632610101237969,0.015785463803037914,0.016018358064229687,61.86801291217211,0.8681003871225306,1.2744810659907455e-14,1.788286797472413e-16,15.601334581258275,0.015128604453167327,0.015342388178556376,4214.0,5079.166331060686,1188.0,986.5523040698496,82.09680725112467,1816.1531052194955,144.22234917890904,0.8299329156092606,569.0913696289062,155.2863311767578,297.4502832271485,10.206160744014676,40.185717688140194,32.0
